datetime,USAGE_KWH,DAY_OF_WEEK,HOUR_OF_DAY,VISIBILITY,TEMP_F,TEMP_C,RELATIVE_HUMIDITY
10/12/2016 15:15:00,37.325,2,15,10,76,24.5,63
10/12/2016 15:30:00,36.816,2,15,10,76,24.5,63
10/12/2016 15:45:00,37.997,2,15,10,76,24.5,63
10/12/2016 16:00:00,35.098,2,16,10,76,24.2,67
10/12/2016 16:15:00,31.622,2,16,10,76,24.2,67
10/12/2016 16:30:00,31.066,2,16,10,76,24.2,67
10/12/2016 16:45:00,30.346,2,16,10,76,24.2,67
10/12/2016 17:00:00,30.528,2,17,10,75,23.6,77
10/12/2016 17:15:00,28.522,2,17,10,75,23.6,77
10/12/2016 17:30:00,28.176,2,17,10,75,23.6,77
10/12/2016 17:45:00,28.195,2,17,10,75,23.6,77
10/12/2016 18:00:00,28.896,2,18,10,74,23.4,79
10/12/2016 18:15:00,28.867,2,18,10,74,23.4,79
10/12/2016 18:30:00,27.398,2,18,10,74,23.4,79
10/12/2016 18:45:00,27.149,2,18,10,74,23.4,79
10/12/2016 19:00:00,23.808,2,19,10,74,23.1,85
10/12/2016 19:15:00,24.816,2,19,10,74,23.1,85
10/12/2016 19:30:00,25.354,2,19,10,74,23.1,85
10/12/2016 19:45:00,26.246,2,19,10,74,23.1,85
10/12/2016 20:00:00,17.29,2,20,10,73,22.9,87
10/12/2016 20:15:00,11.866,2,20,10,73,22.9,87
10/12/2016 20:30:00,9.475,2,20,10,73,22.9,87
10/12/2016 20:45:00,8.419,2,20,10,73,22.9,87
10/12/2016 21:00:00,9.139,2,21,10,72,22.2,90
10/12/2016 21:15:00,8.918,2,21,10,72,22.2,90
10/12/2016 21:30:00,9.082,2,21,10,72,22.2,90
10/12/2016 21:45:00,9.322,2,21,10,72,22.2,90
10/12/2016 22:00:00,8.822,2,22,10,72,22.2,90
10/12/2016 22:15:00,8.554,2,22,10,72,22.2,90
10/12/2016 22:30:00,9.955,2,22,10,72,22.2,90
10/12/2016 22:45:00,10.09,2,22,10,72,22.2,90
10/12/2016 23:00:00,9.898,2,23,10,71,21.4,93
10/12/2016 23:15:00,10.032,2,23,10,71,21.4,93
10/12/2016 23:30:00,9.984,2,23,10,71,21.4,93
10/12/2016 23:45:00,9.763,2,23,10,71,21.4,93
10/13/2016 0:00:00,10.051,3,0,10,71,21.8,97
10/13/2016 0:15:00,10.166,3,0,10,72,22.4,97
10/13/2016 0:30:00,9.802,3,0,10,72,22.4,97
10/13/2016 0:45:00,9.946,3,0,10,72,22.4,97
10/13/2016 1:00:00,9.84,3,1,10,72,22.4,97
10/13/2016 1:15:00,9.85,3,1,10,72,22.4,97
10/13/2016 1:30:00,9.84,3,1,10,73,22.5,94
10/13/2016 1:45:00,10.051,3,1,10,73,22.5,94
10/13/2016 2:00:00,9.84,3,2,9,71,21.8,97
10/13/2016 2:15:00,9.888,3,2,9,71,21.8,97
10/13/2016 2:30:00,9.763,3,2,9,71,21.8,97
10/13/2016 2:45:00,9.744,3,2,9,71,21.8,97
10/13/2016 3:00:00,10.051,3,3,8,71,21.8,97
10/13/2016 3:15:00,9.782,3,3,8,71,21.8,97
10/13/2016 3:30:00,10.877,3,3,8,71,21.8,97
10/13/2016 3:45:00,11.021,3,3,8,71,21.8,97
10/13/2016 4:00:00,10.33,3,4,7,71,21.8,97
10/13/2016 4:15:00,11.779,3,4,7,71,21.8,97
10/13/2016 4:30:00,18.259,3,4,7,71,21.8,97
10/13/2016 4:45:00,23.923,3,4,7,71,21.8,97
10/13/2016 5:00:00,22.56,3,5,7,71,21.8,97
10/13/2016 5:15:00,21.59,3,5,7,71,21.8,97
10/13/2016 5:30:00,23.645,3,5,7,71,21.8,97
10/13/2016 5:45:00,24.202,3,5,7,71,21.8,97
10/13/2016 6:00:00,24.24,3,6,10,72,22.2,100
10/13/2016 6:15:00,24.47,3,6,10,72,22.2,100
10/13/2016 6:30:00,22.762,3,6,10,72,22.2,100
10/13/2016 6:45:00,23.03,3,6,10,72,22.2,100
10/13/2016 7:00:00,25.315,3,7,10,74,23.3,90
10/13/2016 7:15:00,26.438,3,7,10,74,23.3,90
10/13/2016 7:30:00,29.424,3,7,10,74,23.3,90
10/13/2016 7:45:00,27.446,3,7,10,74,23.3,90
10/13/2016 8:00:00,25.526,3,8,10,75,23.6,69
10/13/2016 8:15:00,27.917,3,8,10,75,23.6,69
10/13/2016 8:30:00,29.424,3,8,10,75,23.6,69
10/13/2016 8:45:00,29.856,3,8,10,75,23.6,69
10/13/2016 9:00:00,29.981,3,9,10,74,23.4,59
10/13/2016 9:15:00,30.797,3,9,10,74,23.4,59
10/13/2016 9:30:00,32.285,3,9,10,74,23.4,59
10/13/2016 9:45:00,32.304,3,9,10,74,23.4,59
10/13/2016 10:00:00,34.253,3,10,10,74,23.4,53
10/13/2016 10:15:00,33.466,3,10,10,74,23.4,53
10/13/2016 10:30:00,32.736,3,10,10,74,23.4,53
10/13/2016 10:45:00,32.755,3,10,10,74,23.4,53
10/13/2016 11:00:00,34.262,3,11,10,74,23,52
10/13/2016 11:15:00,35.146,3,11,10,74,23,52
10/13/2016 11:30:00,33.85,3,11,10,74,23,52
10/13/2016 11:45:00,34.013,3,11,10,74,23,52
10/13/2016 12:00:00,34.157,3,12,10,75,24,52
10/13/2016 12:15:00,36.787,3,12,10,75,24,52
10/13/2016 12:30:00,36.259,3,12,10,75,24,52
10/13/2016 12:45:00,36.758,3,12,10,75,24,52
10/13/2016 13:00:00,35.645,3,13,10,74,23.4,48
10/13/2016 13:15:00,35.597,3,13,10,74,23.4,48
10/13/2016 13:30:00,35.28,3,13,10,74,23.4,48
10/13/2016 13:45:00,37.354,3,13,10,74,23.4,48
10/13/2016 14:00:00,36.595,3,14,10,74,23.3,48
10/13/2016 14:15:00,36.614,3,14,10,74,23.3,48
10/13/2016 14:30:00,37.565,3,14,10,74,23.3,48
10/13/2016 14:45:00,37.334,3,14,10,74,23.3,48
10/13/2016 15:00:00,35.683,3,15,10,72,22.4,48
10/13/2016 15:15:00,35.77,3,15,10,72,22.4,48
10/13/2016 15:30:00,34.301,3,15,10,72,22.4,48
10/13/2016 15:45:00,35.126,3,15,10,72,22.4,48
10/13/2016 16:00:00,32.496,3,16,10,73,22.7,55
10/13/2016 16:15:00,32.362,3,16,10,73,22.7,55
10/13/2016 16:30:00,32.707,3,16,10,73,22.7,55
10/13/2016 16:45:00,32.381,3,16,10,73,22.7,55
10/13/2016 17:00:00,30.701,3,17,10,71,21.5,62
10/13/2016 17:15:00,28.973,3,17,10,71,21.5,62
10/13/2016 17:30:00,30.115,3,17,10,71,21.5,62
10/13/2016 17:45:00,29.136,3,17,10,71,21.5,62
10/13/2016 18:00:00,29.059,3,18,10,71,21.7,74
10/13/2016 18:15:00,25.373,3,18,10,71,21.7,74
10/13/2016 18:30:00,26.179,3,18,10,71,21.7,74
10/13/2016 18:45:00,27.552,3,18,10,71,21.7,74
10/13/2016 19:00:00,28.618,3,19,10,71,21.5,76
10/13/2016 19:15:00,26.909,3,19,10,71,21.5,76
10/13/2016 19:30:00,27.542,3,19,10,71,21.5,76
10/13/2016 19:45:00,24.528,3,19,10,71,21.5,76
10/13/2016 20:00:00,13.622,3,20,10,71,21.8,79
10/13/2016 20:15:00,7.92,3,20,10,71,21.8,79
10/13/2016 20:30:00,7.699,3,20,10,71,21.8,79
10/13/2016 20:45:00,7.565,3,20,10,71,21.8,79
10/13/2016 21:00:00,7.45,3,21,10,70,21.1,90
10/13/2016 21:15:00,7.939,3,21,10,70,21.1,90
10/13/2016 21:30:00,8.314,3,21,10,70,21.1,90
10/13/2016 21:45:00,8.256,3,21,10,70,21.1,90
10/13/2016 22:00:00,8.208,3,22,10,69,20.3,93
10/13/2016 22:15:00,8.362,3,22,10,69,20.3,93
10/13/2016 22:30:00,8.381,3,22,10,69,20.3,93
10/13/2016 22:45:00,8.419,3,22,10,69,20.3,93
10/13/2016 23:00:00,8.218,3,23,10,70,20.9,93
10/13/2016 23:15:00,8.371,3,23,10,70,20.9,93
10/13/2016 23:30:00,8.16,3,23,10,70,20.9,93
10/13/2016 23:45:00,8.141,3,23,10,70,20.9,93
10/14/2016 0:00:00,8.381,4,0,10,70,20.9,93
10/14/2016 0:15:00,8.285,4,0,10,70,20.9,93
10/14/2016 0:30:00,8.131,4,0,10,70,20.9,93
10/14/2016 0:45:00,8.141,4,0,10,70,20.9,93
10/14/2016 1:00:00,8.15,4,1,10,68,20.1,97
10/14/2016 1:15:00,8.17,4,1,10,68,20.1,97
10/14/2016 1:30:00,8.17,4,1,10,68,20.1,97
10/14/2016 1:45:00,8.275,4,1,10,68,20.1,97
10/14/2016 2:00:00,8.083,4,2,10,69,20.3,93
10/14/2016 2:15:00,8.083,4,2,10,69,20.3,93
10/14/2016 2:30:00,8.352,4,2,10,69,20.3,93
10/14/2016 2:45:00,8.208,4,2,10,69,20.3,93
10/14/2016 3:00:00,8.102,4,3,10,70,20.9,93
10/14/2016 3:15:00,8.218,4,3,10,70,20.9,93
10/14/2016 3:30:00,8.822,4,3,10,70,20.9,93
10/14/2016 3:45:00,9.283,4,3,10,70,20.9,93
10/14/2016 4:00:00,9.437,4,4,9,71,21.4,93
10/14/2016 4:15:00,11.232,4,4,9,71,21.4,93
10/14/2016 4:30:00,17.414,4,4,9,71,21.4,93
10/14/2016 4:45:00,21.59,4,4,9,71,21.4,93
10/14/2016 5:00:00,23.299,4,5,7,70,20.9,93
10/14/2016 5:15:00,25.027,4,5,7,70,20.9,93
10/14/2016 5:30:00,25.555,4,5,7,70,20.9,93
10/14/2016 5:45:00,23.376,4,5,7,70,20.9,93
10/14/2016 6:00:00,22.262,4,6,10,70,20.9,93
10/14/2016 6:15:00,22.253,4,6,10,70,20.9,93
10/14/2016 6:30:00,23.251,4,6,10,70,20.9,93
10/14/2016 6:45:00,23.53,4,6,10,70,20.9,93
10/14/2016 7:00:00,22.666,4,7,10,72,22.4,87
10/14/2016 7:15:00,25.766,4,7,10,72,22.4,87
10/14/2016 7:30:00,24.826,4,7,10,72,22.4,87
10/14/2016 7:45:00,24.634,4,7,10,72,22.4,87
10/14/2016 8:00:00,25.421,4,8,10,72,22.4,72
10/14/2016 8:15:00,28.896,4,8,10,72,22.4,72
10/14/2016 8:30:00,26.323,4,8,10,72,22.4,72
10/14/2016 8:45:00,26.093,4,8,10,72,22.4,72
10/14/2016 9:00:00,28.128,4,9,10,74,23.4,65
10/14/2016 9:15:00,29.722,4,9,10,74,23.4,65
10/14/2016 9:30:00,29.731,4,9,10,74,23.4,65
10/14/2016 9:45:00,29.069,4,9,10,74,23.4,65
10/14/2016 10:00:00,30.355,4,10,10,74,23.2,61
10/14/2016 10:15:00,31.114,4,10,10,74,23.2,61
10/14/2016 10:30:00,30.778,4,10,10,74,23.2,61
10/14/2016 10:45:00,29.712,4,10,10,74,23.2,61
10/14/2016 11:00:00,30.317,4,11,10,73,22.7,61
10/14/2016 11:15:00,29.885,4,11,10,73,22.7,61
10/14/2016 11:30:00,31.152,4,11,10,73,22.7,61
10/14/2016 11:45:00,32.429,4,11,10,73,22.7,61
10/14/2016 12:00:00,32.794,4,12,10,75,23.7,74
10/14/2016 12:15:00,33.504,4,12,10,75,23.7,74
10/14/2016 12:30:00,30.509,4,12,10,75,23.7,74
10/14/2016 12:45:00,30.422,4,12,10,75,23.7,74
10/14/2016 13:00:00,30.422,4,13,10,75,24,57
10/14/2016 13:15:00,33.926,4,13,10,75,24,57
10/14/2016 13:30:00,33.782,4,13,10,75,24,57
10/14/2016 13:45:00,31.459,4,13,10,75,24,57
10/14/2016 14:00:00,30.163,4,14,10,74,23,57
10/14/2016 14:15:00,31.67,4,14,10,74,23,57
10/14/2016 14:30:00,32.707,4,14,10,74,23,57
10/14/2016 14:45:00,33.581,4,14,10,74,23,57
10/14/2016 15:00:00,32.016,4,15,10,72,22.2,61
10/14/2016 15:15:00,31.382,4,15,10,72,22.2,61
10/14/2016 15:30:00,32.381,4,15,10,72,22.2,61
10/14/2016 15:45:00,31.382,4,15,10,72,22.2,61
10/14/2016 16:00:00,28.243,4,16,10,73,22.5,63
10/14/2016 16:15:00,24.307,4,16,10,73,22.5,63
10/14/2016 16:30:00,24.979,4,16,10,73,22.5,63
10/14/2016 16:45:00,26.525,4,16,10,73,22.5,63
10/14/2016 17:00:00,25.44,4,17,10,71,21.3,65
10/14/2016 17:15:00,23.75,4,17,10,71,21.3,65
10/14/2016 17:30:00,23.702,4,17,10,71,21.3,65
10/14/2016 17:45:00,25.344,4,17,10,71,21.3,65
10/14/2016 18:00:00,27.6,4,18,10,70,21,69
10/14/2016 18:15:00,28.272,4,18,10,70,21,69
10/14/2016 18:30:00,25.949,4,18,10,70,21,69
10/14/2016 18:45:00,23.088,4,18,10,70,21,69
10/14/2016 19:00:00,22.944,4,19,10,70,21,76
10/14/2016 19:15:00,20.947,4,19,10,70,21,76
10/14/2016 19:30:00,22.109,4,19,10,70,21,76
10/14/2016 19:45:00,22.637,4,19,10,70,21,76
10/14/2016 20:00:00,14.246,4,20,10,70,21.1,82
10/14/2016 20:15:00,9.014,4,20,10,70,21.1,82
10/14/2016 20:30:00,8.938,4,20,10,70,21.1,82
10/14/2016 20:45:00,9.878,4,20,10,70,21.1,82
10/14/2016 21:00:00,9.994,4,21,10,69,20.7,87
10/14/2016 21:15:00,10.925,4,21,10,69,20.7,87
10/14/2016 21:30:00,11.443,4,21,10,69,20.7,87
10/14/2016 21:45:00,11.174,4,21,10,69,20.7,87
10/14/2016 22:00:00,10.31,4,22,10,69,20.5,90
10/14/2016 22:15:00,8.966,4,22,10,69,20.5,90
10/14/2016 22:30:00,8.669,4,22,10,69,20.5,90
10/14/2016 22:45:00,8.64,4,22,10,69,20.5,90
10/14/2016 23:00:00,8.794,4,23,10,70,20.9,93
10/14/2016 23:15:00,8.525,4,23,10,70,20.9,93
10/14/2016 23:30:00,8.765,4,23,10,70,20.9,93
10/14/2016 23:45:00,8.429,4,23,10,70,20.9,93
10/15/2016 0:00:00,8.438,5,0,10,69,20.3,93
10/15/2016 0:15:00,8.515,5,0,10,69,20.3,93
10/15/2016 0:30:00,8.554,5,0,10,69,20.3,93
10/15/2016 0:45:00,8.573,5,0,10,69,20.3,93
10/15/2016 1:00:00,8.592,5,1,10,68,19.8,93
10/15/2016 1:15:00,8.506,5,1,10,68,19.8,93
10/15/2016 1:30:00,8.582,5,1,10,68,19.8,93
10/15/2016 1:45:00,8.746,5,1,10,68,19.8,93
10/15/2016 2:00:00,8.506,5,2,8,68,20.1,97
10/15/2016 2:15:00,8.486,5,2,8,68,20.1,97
10/15/2016 2:30:00,8.525,5,2,8,68,20.1,97
10/15/2016 2:45:00,8.65,5,2,8,68,20.1,97
10/15/2016 3:00:00,8.573,5,3,9,69,20.7,97
10/15/2016 3:15:00,8.544,5,3,9,69,20.7,97
10/15/2016 3:30:00,7.574,5,3,9,69,20.7,97
10/15/2016 3:45:00,7.238,5,3,9,69,20.7,97
10/15/2016 4:00:00,7.92,5,4,8,68,20.1,97
10/15/2016 4:15:00,7.718,5,4,8,68,20.1,97
10/15/2016 4:30:00,7.622,5,4,8,68,20.1,97
10/15/2016 4:45:00,7.661,5,4,8,68,20.1,97
10/15/2016 5:00:00,7.622,5,5,9,67,19.6,97
10/15/2016 5:15:00,7.834,5,5,9,67,19.6,97
10/15/2016 5:30:00,7.91,5,5,9,67,19.6,97
10/15/2016 5:45:00,7.555,5,5,9,67,19.6,97
10/15/2016 6:00:00,8.006,5,6,10,68,20.1,97
10/15/2016 6:15:00,9.197,5,6,10,68,20.1,97
10/15/2016 6:30:00,11.539,5,6,10,68,20.1,97
10/15/2016 6:45:00,17.002,5,6,10,68,20.1,97
10/15/2016 7:00:00,20.842,5,7,10,72,22,93
10/15/2016 7:15:00,19.574,5,7,10,72,22,93
10/15/2016 7:30:00,12.451,5,7,10,72,22,93
10/15/2016 7:45:00,7.555,5,7,10,72,22,93
10/15/2016 8:00:00,7.536,5,8,10,74,23.4,79
10/15/2016 8:15:00,7.411,5,8,10,74,23.4,79
10/15/2016 8:30:00,6.96,5,8,10,74,23.4,79
10/15/2016 8:45:00,7.68,5,8,10,74,23.4,79
10/15/2016 9:00:00,7.699,5,9,10,75,23.7,67
10/15/2016 9:15:00,7.699,5,9,10,75,23.7,67
10/15/2016 9:30:00,7.661,5,9,10,75,23.7,67
10/15/2016 9:45:00,7.824,5,9,10,75,23.7,67
10/15/2016 10:00:00,7.843,5,10,10,75,24,63
10/15/2016 10:15:00,7.69,5,10,10,75,24,63
10/15/2016 10:30:00,7.68,5,10,10,75,24,63
10/15/2016 10:45:00,8.525,5,10,10,75,24,63
10/15/2016 11:00:00,8.582,5,11,10,76,24.2,61
10/15/2016 11:15:00,8.822,5,11,10,76,24.2,61
10/15/2016 11:30:00,8.611,5,11,10,74,23.5,57
10/15/2016 11:45:00,8.429,5,11,10,74,23.5,57
10/15/2016 12:00:00,9.408,5,12,10,74,23.3,48
10/15/2016 12:15:00,10.061,5,12,10,74,23.3,48
10/15/2016 12:30:00,9.936,5,12,10,74,23.3,48
10/15/2016 12:45:00,10.08,5,12,10,74,23.3,48
10/15/2016 13:00:00,9.965,5,13,10,74,23.3,48
10/15/2016 13:15:00,11.789,5,13,10,74,23.3,48
10/15/2016 13:30:00,13.008,5,13,10,74,23.3,48
10/15/2016 13:45:00,11.76,5,13,10,74,23.3,48
10/15/2016 14:00:00,13.44,5,14,10,76,24.2,55
10/15/2016 14:15:00,13.699,5,14,10,76,24.2,55
10/15/2016 14:30:00,13.229,5,14,10,76,24.2,55
10/15/2016 14:45:00,13.018,5,14,10,76,24.2,55
10/15/2016 15:00:00,14.909,5,15,10,75,23.7,61
10/15/2016 15:15:00,16.138,5,15,10,75,23.7,61
10/15/2016 15:30:00,18.509,5,15,10,75,23.7,61
10/15/2016 15:45:00,19.469,5,15,10,75,23.7,61
10/15/2016 16:00:00,19.747,5,16,10,75,23.9,65
10/15/2016 16:15:00,19.622,5,16,10,75,23.9,65
10/15/2016 16:30:00,19.075,5,16,10,75,23.9,65
10/15/2016 16:45:00,17.309,5,16,10,75,23.9,65
10/15/2016 17:00:00,17.645,5,17,10,74,23.4,72
10/15/2016 17:15:00,18.662,5,17,10,74,23.4,72
10/15/2016 17:30:00,17.846,5,17,10,74,23.4,72
10/15/2016 17:45:00,17.194,5,17,10,74,23.4,72
10/15/2016 18:00:00,16.781,5,18,10,74,23.4,79
10/15/2016 18:15:00,15.696,5,18,10,74,23.4,79
10/15/2016 18:30:00,15.043,5,18,10,74,23.4,79
10/15/2016 18:45:00,15.542,5,18,10,74,23.4,79
10/15/2016 19:00:00,15.36,5,19,10,74,23.2,82
10/15/2016 19:15:00,12.854,5,19,10,74,23.2,82
10/15/2016 19:30:00,12.97,5,19,10,74,23.2,82
10/15/2016 19:45:00,14.458,5,19,10,74,23.2,82
10/15/2016 20:00:00,11.174,5,20,10,73,22.7,82
10/15/2016 20:15:00,9.802,5,20,10,73,22.7,82
10/15/2016 20:30:00,10.109,5,20,10,73,22.7,82
10/15/2016 20:45:00,12.202,5,20,10,73,22.7,82
10/15/2016 21:00:00,11.405,5,21,10,73,22.5,85
10/15/2016 21:15:00,10.81,5,21,10,73,22.5,85
10/15/2016 21:30:00,9.898,5,21,10,73,22.5,85
10/15/2016 21:45:00,10.109,5,21,10,73,22.5,85
10/15/2016 22:00:00,9.888,5,22,10,73,22.5,85
10/15/2016 22:15:00,9.782,5,22,10,73,22.5,85
10/15/2016 22:30:00,9.677,5,22,10,73,22.5,85
10/15/2016 22:45:00,9.773,5,22,10,73,22.5,85
10/15/2016 23:00:00,10.099,5,23,10,72,22.4,87
10/15/2016 23:15:00,9.965,5,23,10,72,22.4,87
10/15/2016 23:30:00,9.84,5,23,10,72,22.4,87
10/15/2016 23:45:00,9.773,5,23,10,72,22.4,87
10/16/2016 0:00:00,9.715,6,0,10,72,22.4,87
10/16/2016 0:15:00,9.974,6,0,10,72,22.4,87
10/16/2016 0:30:00,9.869,6,0,10,72,22.4,87
10/16/2016 0:45:00,9.696,6,0,10,72,22.4,87
10/16/2016 1:00:00,10.022,6,1,10,71,21.4,93
10/16/2016 1:15:00,9.763,6,1,10,71,21.4,93
10/16/2016 1:30:00,9.686,6,1,10,71,21.4,93
10/16/2016 1:45:00,9.706,6,1,10,71,21.4,93
10/16/2016 2:00:00,9.85,6,2,10,70,21.3,97
10/16/2016 2:15:00,9.59,6,2,10,70,21.3,97
10/16/2016 2:30:00,9.686,6,2,10,70,21.3,97
10/16/2016 2:45:00,9.734,6,2,10,70,21.3,97
10/16/2016 3:00:00,9.619,6,3,8,70,21.3,97
10/16/2016 3:15:00,9.619,6,3,8,70,21.3,97
10/16/2016 3:30:00,9.754,6,3,8,70,21.3,97
10/16/2016 3:45:00,9.696,6,3,8,70,21.3,97
10/16/2016 4:00:00,9.638,6,4,9,69,20.5,100
10/16/2016 4:15:00,9.821,6,4,9,69,20.5,100
10/16/2016 4:30:00,9.638,6,4,9,69,20.5,100
10/16/2016 4:45:00,9.734,6,4,9,69,20.5,100
10/16/2016 5:00:00,9.84,6,5,9,70,21.1,100
10/16/2016 5:15:00,9.619,6,5,9,70,21.1,100
10/16/2016 5:30:00,9.485,6,5,9,70,21.1,100
10/16/2016 5:45:00,8.755,6,5,9,70,21.1,100
10/16/2016 6:00:00,8.496,6,6,9,69,20.7,97
10/16/2016 6:15:00,10.752,6,6,9,69,20.7,97
10/16/2016 6:30:00,17.261,6,6,10,70,21.3,97
10/16/2016 6:45:00,22.435,6,6,10,70,21.3,97
10/16/2016 7:00:00,21.13,6,7,10,72,22.4,97
10/16/2016 7:15:00,21.197,6,7,10,72,22.4,97
10/16/2016 7:30:00,15.37,6,7,10,74,23.5,97
10/16/2016 7:45:00,7.594,6,7,10,74,23.5,97
10/16/2016 8:00:00,7.68,6,8,10,77,24.8,82
10/16/2016 8:15:00,7.718,6,8,10,77,24.8,82
10/16/2016 8:30:00,7.91,6,8,10,77,24.8,82
10/16/2016 8:45:00,7.814,6,8,10,77,24.8,82
10/16/2016 9:00:00,7.661,6,9,10,77,24.9,72
10/16/2016 9:15:00,7.603,6,9,10,77,24.9,72
10/16/2016 9:30:00,7.747,6,9,10,77,24.9,72
10/16/2016 9:45:00,7.853,6,9,10,77,24.9,72
10/16/2016 10:00:00,7.776,6,10,10,76,24.4,59
10/16/2016 10:15:00,8.506,6,10,10,76,24.4,59
10/16/2016 10:30:00,8.621,6,10,10,76,24.4,59
10/16/2016 10:45:00,8.698,6,10,10,76,24.4,59
10/16/2016 11:00:00,8.755,6,11,10,75,24,52
10/16/2016 11:15:00,9.706,6,11,10,75,24,52
10/16/2016 11:30:00,9.85,6,11,10,75,24,52
10/16/2016 11:45:00,9.946,6,11,10,75,24,52
10/16/2016 12:00:00,9.984,6,12,10,75,23.7,45
10/16/2016 12:15:00,10.358,6,12,10,75,23.7,45
10/16/2016 12:30:00,11.021,6,12,10,75,23.7,45
10/16/2016 12:45:00,12.883,6,12,10,75,23.7,45
10/16/2016 13:00:00,13.622,6,13,10,76,24.4,65
10/16/2016 13:15:00,13.901,6,13,10,76,24.4,65
10/16/2016 13:30:00,13.699,6,13,10,76,24.4,65
10/16/2016 13:45:00,13.018,6,13,10,76,24.4,65
10/16/2016 14:00:00,14.323,6,14,10,77,24.9,65
10/16/2016 14:15:00,15.917,6,14,10,77,24.9,65
10/16/2016 14:30:00,16.08,6,14,10,77,24.9,65
10/16/2016 14:45:00,16.858,6,14,10,77,24.9,65
10/16/2016 15:00:00,16.915,6,15,10,77,25,63
10/16/2016 15:15:00,16.714,6,15,10,77,25,63
10/16/2016 15:30:00,17.184,6,15,10,77,25,63
10/16/2016 15:45:00,18.173,6,15,10,77,25,63
10/16/2016 16:00:00,17.866,6,16,10,77,24.7,67
10/16/2016 16:15:00,17.933,6,16,10,77,24.7,67
10/16/2016 16:30:00,17.299,6,16,10,77,24.7,67
10/16/2016 16:45:00,16.579,6,16,10,77,24.7,67
10/16/2016 17:00:00,17.482,6,17,10,75,24.1,77
10/16/2016 17:15:00,21.168,6,17,10,75,24.1,77
10/16/2016 17:30:00,22.186,6,17,10,75,24.1,77
10/16/2016 17:45:00,19.968,6,17,10,75,24.1,77
10/16/2016 18:00:00,17.251,6,18,10,74,23.4,72
10/16/2016 18:15:00,16.55,6,18,10,74,23.4,72
10/16/2016 18:30:00,16.09,6,18,10,74,23.4,72
10/16/2016 18:45:00,14.63,6,18,10,74,23.4,72
10/16/2016 19:00:00,13.325,6,19,10,75,23.6,77
10/16/2016 19:15:00,14.851,6,19,10,75,23.6,77
10/16/2016 19:30:00,14.333,6,19,10,75,23.6,77
10/16/2016 19:45:00,12.653,6,19,10,75,23.6,77
10/16/2016 20:00:00,13.392,6,20,10,74,23.4,79
10/16/2016 20:15:00,15.898,6,20,10,74,23.4,79
10/16/2016 20:30:00,12.864,6,20,10,74,23.4,79
10/16/2016 20:45:00,10.291,6,20,10,74,23.4,79
10/16/2016 21:00:00,9.888,6,21,10,74,23.1,85
10/16/2016 21:15:00,10.176,6,21,10,74,23.1,85
10/16/2016 21:30:00,11.558,6,21,10,74,23.1,85
10/16/2016 21:45:00,10.138,6,21,10,74,23.1,85
10/16/2016 22:00:00,10.829,6,22,10,73,22.7,90
10/16/2016 22:15:00,11.386,6,22,10,73,22.7,90
10/16/2016 22:30:00,11.03,6,22,10,73,22.7,90
10/16/2016 22:45:00,10.656,6,22,10,73,22.7,90
10/16/2016 23:00:00,10.819,6,23,10,73,22.5,94
10/16/2016 23:15:00,10.08,6,23,10,73,22.5,94
10/16/2016 23:30:00,9.725,6,23,10,73,22.5,94
10/16/2016 23:45:00,9.763,6,23,10,73,22.5,94
10/17/2016 0:00:00,9.821,0,0,10,73,22.5,94
10/17/2016 0:15:00,9.878,0,0,10,73,22.5,94
10/17/2016 0:30:00,9.811,0,0,10,73,22.5,94
10/17/2016 0:45:00,9.754,0,0,10,73,22.5,94
10/17/2016 1:00:00,9.638,0,1,10,72,22,93
10/17/2016 1:15:00,9.782,0,1,10,72,22,93
10/17/2016 1:30:00,9.725,0,1,10,72,22,93
10/17/2016 1:45:00,9.734,0,1,10,72,22,93
10/17/2016 2:00:00,9.754,0,2,10,72,22,93
10/17/2016 2:15:00,9.782,0,2,10,72,22,93
10/17/2016 2:30:00,9.907,0,2,10,72,22,93
10/17/2016 2:45:00,9.677,0,2,10,72,22,93
10/17/2016 3:00:00,9.667,0,3,10,73,22.5,94
10/17/2016 3:15:00,10.166,0,3,10,73,22.5,94
10/17/2016 3:30:00,10.752,0,3,10,73,22.5,94
10/17/2016 3:45:00,11.002,0,3,10,73,22.5,94
10/17/2016 4:00:00,10.973,0,4,10,70,21.3,97
10/17/2016 4:15:00,14.707,0,4,10,70,21.3,97
10/17/2016 4:30:00,22.282,0,4,10,70,21.3,97
10/17/2016 4:45:00,24.653,0,4,10,70,21.3,97
10/17/2016 5:00:00,23.357,0,5,8,70,21.3,97
10/17/2016 5:15:00,22.982,0,5,8,70,21.3,97
10/17/2016 5:30:00,26.707,0,5,8,70,21.3,97
10/17/2016 5:45:00,27.053,0,5,8,70,21.3,97
10/17/2016 6:00:00,26.333,0,6,10,70,21.3,97
10/17/2016 6:15:00,27.926,0,6,10,70,21.3,97
10/17/2016 6:30:00,26.362,0,6,10,70,21.3,97
10/17/2016 6:45:00,26.448,0,6,10,70,21.3,97
10/17/2016 7:00:00,27.418,0,7,10,74,23.3,90
10/17/2016 7:15:00,26.362,0,7,10,74,23.3,90
10/17/2016 7:30:00,27.139,0,7,10,74,23.3,90
10/17/2016 7:45:00,29.251,0,7,10,74,23.3,90
10/17/2016 8:00:00,29.798,0,8,10,75,24.1,77
